Emotions,Path
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-01-01-01-02-10.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-02-01-01-01-10.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-02-02-02-01-10.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-03-01-02-02-10.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-03-02-01-02-10.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-01-01-02-02-17.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-01-02-01-17.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-02-01-01-17.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-01-01-02-17.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-02-02-02-17.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-02-01-02-17.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-02-01-01-17.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-01-02-01-17.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-01-02-02-17.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-02-02-02-17.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-02-02-01-17.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-01-01-01-17.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-01-01-02-17.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-01-01-02-17.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-01-01-01-01-17.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-02-02-02-17.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-01-02-01-17.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-02-01-01-17.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-01-02-01-17.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-01-02-02-17.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-02-01-02-17.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-02-01-01-17.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-02-02-01-17.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-01-01-01-17.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-02-01-02-17.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-01-02-02-17.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-01-01-02-01-17.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-02-01-02-17.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-01-02-02-17.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-02-02-01-17.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-01-01-01-02-17.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-01-01-01-17.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-01-01-01-17.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-01-01-02-17.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-02-02-02-17.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-02-02-01-17.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-01-02-02-04.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-01-02-01-04.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-02-01-01-04.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-02-01-02-04.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-02-02-02-04.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-01-01-02-04.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-02-01-01-04.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-01-02-01-04.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-01-01-02-02-04.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-02-01-01-04.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-01-02-01-04.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-02-02-02-04.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-01-01-01-01-04.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-01-01-02-04.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-01-01-02-04.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-01-01-01-04.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-02-02-01-04.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-02-02-02-04.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-01-01-02-01-04.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-01-02-02-04.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-02-01-02-04.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-01-01-01-04.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-02-02-01-04.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-02-01-01-04.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-02-01-02-04.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-01-02-02-04.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-01-02-01-04.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-02-02-01-04.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-02-02-02-04.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-01-01-02-04.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-01-01-01-04.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-01-01-01-04.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-01-01-01-02-04.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-02-02-01-04.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-01-02-02-04.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-02-01-02-04.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-01-02-01-03.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-01-01-02-02-03.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-02-01-01-03.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-01-01-02-03.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-02-02-02-03.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-02-01-01-03.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-02-01-02-03.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-01-02-02-03.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-01-02-01-03.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-02-02-01-03.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-02-02-02-03.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-01-01-02-03.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-01-01-01-03.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-01-01-01-01-03.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-01-01-02-03.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-02-02-02-03.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-01-02-01-03.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-02-01-01-03.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-01-02-02-03.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-01-02-01-03.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-02-01-01-03.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-02-01-02-03.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-02-02-01-03.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-01-01-01-03.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-02-01-02-03.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-01-01-02-01-03.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-01-02-02-03.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-02-01-02-03.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-01-02-02-03.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-02-02-01-03.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-01-01-01-03.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-01-01-01-02-03.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-01-01-02-03.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-01-01-01-03.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-02-02-01-03.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-02-02-02-03.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-02-02-02-02.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-01-01-02-02.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-02-01-01-02.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-01-01-02-02-02.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-01-02-01-02.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-05-01-02-01-02.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-06-01-02-02-02.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-06-02-01-02-02.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-05-02-01-01-02.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-06-01-01-01-02.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-05-01-01-02-02.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-05-02-02-02-02.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-06-02-02-01-02.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-02-01-01-02.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-01-02-01-02.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-02-02-02-02.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-01-01-02-02.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-01-01-01-01-02.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-05-02-01-02-02.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-06-02-01-01-02.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-06-01-02-01-02.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-05-01-02-02-02.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-01-02-02-02.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-01-01-02-01-02.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-02-01-02-02.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-01-01-01-02.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-02-02-01-02.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-01-01-01-02-02.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-01-01-01-02.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-02-02-01-02.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-01-02-02-02.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-02-01-02-02.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-06-02-02-02-02.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-05-02-02-01-02.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-05-01-01-01-02.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-06-01-01-02-02.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-06-02-01-02-05.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-05-02-01-01-05.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-05-01-02-01-05.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-06-01-02-02-05.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-01-01-02-02-05.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-02-01-02-01-05.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-02-02-01-01-05.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-03-01-01-02-05.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-03-02-02-02-05.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-02-01-01-02-05.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-01-01-01-01-05.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-02-02-02-02-05.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-03-01-02-01-05.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-03-02-01-01-05.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-05-02-02-02-05.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-06-02-02-01-05.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-06-01-01-01-05.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-05-01-01-02-05.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-03-02-02-01-05.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-03-01-01-01-05.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-02-02-01-02-05.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-02-01-02-02-05.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-01-01-02-01-05.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-06-01-02-01-05.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-05-01-02-02-05.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-05-02-01-02-05.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-06-02-01-01-05.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-05-01-01-01-05.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-06-01-01-02-05.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-06-02-02-02-05.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-05-02-02-01-05.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-03-02-01-02-05.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-03-01-02-02-05.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-02-02-02-01-05.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-01-01-01-02-05.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_05/03-02-02-01-01-01-05.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_12/03-02-06-02-01-02-12.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_12/03-02-05-02-01-01-12.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_12/03-02-05-01-02-01-12.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_12/03-02-06-01-02-02-12.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_12/03-02-01-01-02-02-12.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_12/03-02-02-01-02-01-12.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_12/03-02-02-02-01-01-12.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_12/03-02-03-01-01-02-12.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_12/03-02-03-02-02-02-12.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_12/03-02-02-01-01-02-12.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_12/03-02-01-01-01-01-12.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_12/03-02-02-02-02-02-12.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_12/03-02-03-01-02-01-12.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_12/03-02-03-02-01-01-12.wav
